time,Temperature_B,Temperature_D,Temperature_A,Temperature_C,hour
2022-08-16 01:30:00,77,95,101,74,1
2022-08-16 01:35:00,71,86,100,72,1
2022-08-16 01:40:00,70,94,99,67,1
2022-08-16 01:45:00,68,82,98,69,1
2022-08-16 01:50:00,66,90,97,65,1
2022-08-16 01:55:00,67,94,97,64,1
2022-08-16 02:00:00,66,81,96,68,2
2022-08-16 02:05:00,65,91,95,64,2
2022-08-16 02:10:00,66,94,95,63,2
2022-08-16 02:15:00,64,82,95,66,2
2022-08-16 02:20:00,74,90,93,74,2
2022-08-16 02:25:00,83,92,93,84,2
2022-08-16 02:30:00,87,93,93,89,2
2022-08-16 02:35:00,90,93,94,92,2
2022-08-16 02:40:00,91,93,95,94,2
2022-08-16 02:45:00,92,94,95,95,2
2022-08-16 02:50:00,93,94,96,96,2
2022-08-16 02:55:00,94,94,96,96,2
2022-08-16 03:00:00,94,94,97,97,3
2022-08-16 03:05:00,95,94,97,97,3
2022-08-16 03:10:00,95,94,98,98,3
2022-08-16 03:15:00,96,95,98,98,3
2022-08-16 03:20:00,96,95,98,99,3
2022-08-16 03:25:00,97,95,98,99,3
2022-08-16 03:30:00,97,95,98,99,3
2022-08-16 03:35:00,95,96,99,97,3
2022-08-16 03:40:00,79,97,101,77,3
2022-08-16 03:45:00,73,84,101,74,3
2022-08-16 03:50:00,70,92,100,68,3
2022-08-16 03:55:00,69,92,99,66,3
2022-08-16 04:00:00,66,86,98,67,4
2022-08-16 04:05:00,67,94,97,64,4
2022-08-16 04:10:00,66,85,96,66,4
2022-08-16 04:15:00,64,89,96,64,4
2022-08-16 04:20:00,65,93,95,63,4
2022-08-16 04:25:00,64,81,95,66,4
2022-08-16 04:30:00,67,89,94,66,4
2022-08-16 04:35:00,79,92,93,79,4
2022-08-16 04:40:00,85,93,93,87,4
2022-08-16 04:45:00,88,93,94,91,4
2022-08-16 04:50:00,90,94,94,93,4
2022-08-16 04:55:00,91,94,95,94,4
2022-08-16 05:00:00,92,94,95,95,5
2022-08-16 05:05:00,93,94,96,96,5
2022-08-16 05:10:00,93,94,96,96,5
2022-08-16 05:15:00,94,95,96,96,5
2022-08-16 05:20:00,94,95,97,97,5
2022-08-16 05:25:00,95,95,97,97,5
2022-08-16 05:30:00,95,95,97,97,5
2022-08-16 05:35:00,95,95,97,98,5
2022-08-16 05:40:00,96,96,97,98,5
2022-08-16 05:45:00,96,96,97,98,5
2022-08-16 05:50:00,96,96,98,98,5
2022-08-16 05:55:00,96,96,98,99,5
2022-08-16 06:00:00,97,96,98,99,6
2022-08-16 06:05:00,97,96,98,99,6
2022-08-16 06:10:00,97,97,98,99,6
2022-08-16 06:15:00,97,97,98,99,6
2022-08-16 06:20:00,97,97,98,99,6
2022-08-16 06:25:00,85,98,100,84,6
2022-08-16 06:30:00,75,99,101,70,6
2022-08-16 06:35:00,70,84,101,71,6
2022-08-16 06:40:00,69,94,100,65,6
2022-08-16 06:45:00,68,92,99,65,6
2022-08-16 06:50:00,65,88,98,65,6
2022-08-16 06:55:00,66,95,97,62,6
2022-08-16 07:00:00,66,89,96,63,7
2022-08-16 07:05:00,63,88,96,63,7
2022-08-16 07:10:00,64,94,95,61,7
2022-08-16 07:15:00,64,86,95,63,7
2022-08-16 07:20:00,62,87,94,62,7
2022-08-16 07:25:00,76,92,93,76,7
2022-08-16 07:30:00,84,93,92,85,7
2022-08-16 07:35:00,87,93,93,89,7
2022-08-16 07:40:00,89,94,94,92,7
2022-08-16 07:45:00,90,94,94,93,7
2022-08-16 07:50:00,92,94,95,94,7
2022-08-16 07:55:00,92,94,95,95,7
2022-08-16 08:00:00,93,94,96,96,8
2022-08-16 08:05:00,94,94,96,96,8
2022-08-16 08:10:00,95,94,97,97,8
2022-08-16 08:15:00,95,95,97,97,8
2022-08-16 08:20:00,95,95,97,98,8
2022-08-16 08:25:00,96,95,98,98,8
2022-08-16 08:30:00,96,95,98,98,8
2022-08-16 08:35:00,96,95,98,99,8
2022-08-16 08:40:00,97,96,98,99,8
2022-08-16 08:45:00,97,96,98,99,8
2022-08-16 08:50:00,95,96,99,98,8
2022-08-16 08:55:00,81,98,101,79,8
2022-08-16 09:00:00,74,92,101,71,9
2022-08-16 09:05:00,69,89,100,69,9
2022-08-16 09:10:00,68,95,99,65,9
2022-08-16 09:15:00,67,83,98,68,9
2022-08-16 09:20:00,66,92,97,64,9
2022-08-16 09:25:00,66,95,97,63,9
2022-08-16 09:30:00,64,83,96,67,9
2022-08-16 09:35:00,64,92,95,63,9
2022-08-16 09:40:00,65,91,95,63,9
2022-08-16 09:45:00,63,86,95,64,9
2022-08-16 09:50:00,75,91,93,76,9
2022-08-16 09:55:00,84,92,93,85,9
2022-08-16 10:00:00,87,93,94,90,10
2022-08-16 10:05:00,90,93,94,92,10
2022-08-16 10:10:00,91,93,95,94,10
2022-08-16 10:15:00,92,94,95,95,10
2022-08-16 10:20:00,93,94,96,96,10
2022-08-16 10:25:00,94,94,97,96,10
2022-08-16 10:30:00,94,94,97,97,10
2022-08-16 10:35:00,95,95,97,97,10
2022-08-16 10:40:00,95,95,98,98,10
2022-08-16 10:45:00,96,95,98,98,10
2022-08-16 10:50:00,96,95,98,99,10
2022-08-16 10:55:00,96,95,98,99,10
2022-08-16 11:00:00,96,95,99,99,11
2022-08-16 11:05:00,97,96,99,99,11
2022-08-16 11:10:00,97,96,99,99,11
2022-08-16 11:15:00,82,97,101,80,11
2022-08-16 11:20:00,74,85,101,76,11
2022-08-16 11:25:00,70,92,100,69,11
2022-08-16 11:30:00,69,88,99,68,11
2022-08-16 11:35:00,67,88,98,68,11
2022-08-16 11:40:00,67,94,97,65,11
2022-08-16 11:50:00,66,93,96,65,11
2022-08-16 11:55:00,66,85,95,67,11
2022-08-16 12:00:00,65,89,95,65,12
2022-08-16 12:05:00,78,92,93,78,12
2022-08-16 12:10:00,85,93,94,86,12
2022-08-16 12:15:00,88,94,94,91,12
2022-08-16 12:20:00,91,94,95,93,12
2022-08-16 12:25:00,92,94,96,94,12
2022-08-16 12:30:00,93,94,96,95,12
2022-08-16 12:35:00,94,94,97,96,12
2022-08-16 12:40:00,94,94,97,97,12
2022-08-16 12:45:00,95,94,97,97,12
2022-08-16 12:50:00,95,95,98,97,12
2022-08-16 12:55:00,95,95,98,98,12
2022-08-16 13:00:00,96,95,98,98,13
2022-08-16 13:05:00,96,95,98,98,13
2022-08-16 13:10:00,96,95,98,99,13
2022-08-16 13:15:00,97,95,99,99,13
2022-08-16 13:20:00,97,96,99,99,13
2022-08-16 13:25:00,97,96,99,99,13
2022-08-16 13:30:00,87,97,100,87,13
2022-08-16 13:35:00,77,87,101,77,13
2022-08-16 13:40:00,72,91,100,71,13
2022-08-16 13:45:00,70,88,99,70,13
2022-08-16 13:50:00,68,89,98,69,13
2022-08-16 13:55:00,68,94,97,66,13
2022-08-16 14:00:00,67,85,96,69,14
2022-08-16 14:05:00,67,93,95,66,14
2022-08-16 14:10:00,66,81,95,70,14
2022-08-16 14:15:00,68,91,94,68,14
2022-08-16 14:20:00,81,92,94,81,14
2022-08-16 14:25:00,86,93,94,88,14
2022-08-16 14:30:00,90,94,95,91,14
2022-08-16 14:35:00,91,94,95,93,14
2022-08-16 14:40:00,93,94,96,95,14
2022-08-16 14:45:00,94,94,97,96,14
2022-08-16 14:50:00,94,94,97,96,14
2022-08-16 14:55:00,95,94,97,97,14
2022-08-16 15:00:00,95,94,98,98,15
2022-08-16 15:05:00,96,95,98,98,15
2022-08-16 15:10:00,96,95,98,98,15
2022-08-16 15:15:00,96,95,99,98,15
2022-08-16 15:20:00,97,95,99,99,15
2022-08-16 15:25:00,97,95,99,99,15
2022-08-16 15:30:00,97,96,99,99,15
2022-08-16 15:35:00,97,96,99,99,15
2022-08-16 15:40:00,81,93,101,79,15
2022-08-16 15:45:00,74,88,100,75,15
2022-08-16 15:50:00,72,91,99,70,15
2022-08-16 15:55:00,69,86,98,71,15
2022-08-16 16:00:00,69,94,97,67,16
2022-08-16 16:05:00,68,84,96,71,16
2022-08-16 16:10:00,67,92,95,66,16
2022-08-16 16:15:00,67,82,95,70,16
2022-08-16 16:20:00,67,91,95,66,16
2022-08-16 16:25:00,79,93,94,78,16
2022-08-16 16:30:00,86,93,94,87,16
2022-08-16 16:35:00,89,93,95,91,16
2022-08-16 16:40:00,91,93,95,93,16
2022-08-16 16:45:00,93,94,96,95,16
2022-08-16 16:50:00,94,94,97,96,16
2022-08-16 16:55:00,94,94,97,96,16
2022-08-16 17:00:00,95,94,97,97,17
2022-08-16 17:05:00,95,95,98,97,17
2022-08-16 17:10:00,96,95,98,98,17
2022-08-16 17:20:00,96,95,98,98,17
2022-08-16 17:25:00,97,95,99,99,17
2022-08-16 17:30:00,97,96,99,99,17
2022-08-16 17:35:00,97,96,99,99,17
2022-08-16 17:40:00,98,96,99,99,17
2022-08-16 17:45:00,90,97,100,91,17
2022-08-16 17:50:00,78,87,101,79,17
2022-08-16 17:55:00,73,92,100,72,17
2022-08-16 18:00:00,71,85,99,72,18
2022-08-16 18:05:00,69,90,98,69,18
2022-08-16 18:10:00,69,87,97,69,18
2022-08-16 18:15:00,67,89,96,68,18
2022-08-16 18:20:00,68,90,95,66,18
2022-08-16 18:25:00,66,86,95,68,18
2022-08-16 18:30:00,71,92,94,69,18
2022-08-16 18:35:00,82,93,94,82,18
2022-08-16 18:40:00,88,93,94,89,18
2022-08-16 18:45:00,90,93,95,92,18
2022-08-16 18:50:00,92,94,96,94,18
2022-08-16 18:55:00,93,94,96,95,18
2022-08-16 19:00:00,94,94,97,96,19
2022-08-16 19:05:00,95,94,97,97,19
2022-08-16 19:10:00,95,94,97,97,19
2022-08-16 19:15:00,96,94,97,98,19
2022-08-16 19:20:00,96,94,98,98,19
2022-08-16 19:25:00,96,95,98,98,19
2022-08-16 19:30:00,97,95,98,99,19
2022-08-16 19:35:00,97,95,98,99,19
2022-08-16 19:40:00,97,95,98,99,19
2022-08-16 19:45:00,98,96,99,99,19
2022-08-16 19:50:00,88,96,100,87,19
2022-08-16 19:55:00,77,86,101,78,19
2022-08-16 20:00:00,72,92,100,70,20
2022-08-16 20:05:00,71,87,99,70,20
2022-08-16 20:10:00,68,89,98,68,20
2022-08-16 20:15:00,68,94,97,65,20
2022-08-16 20:20:00,66,84,96,68,20
2022-08-16 20:25:00,67,93,95,65,20
2022-08-16 20:30:00,66,82,95,68,20
2022-08-16 20:35:00,66,90,94,65,20
2022-08-16 20:40:00,79,92,93,78,20
2022-08-16 20:45:00,86,93,93,86,20
2022-08-16 20:50:00,89,93,94,91,20
2022-08-16 20:55:00,91,93,95,93,20
2022-08-16 21:00:00,92,94,95,95,21
2022-08-16 21:05:00,93,94,96,96,21
2022-08-16 21:10:00,94,94,96,96,21
2022-08-16 21:15:00,95,94,97,97,21
2022-08-16 21:20:00,95,94,97,97,21
2022-08-16 21:25:00,95,94,97,98,21
2022-08-16 21:30:00,96,95,98,98,21
2022-08-16 21:35:00,96,94,98,98,21
2022-08-16 21:40:00,97,95,98,99,21
2022-08-16 21:45:00,97,95,98,99,21
2022-08-16 21:50:00,97,95,98,99,21
2022-08-16 21:55:00,97,96,99,99,21
2022-08-16 22:00:00,98,96,99,99,22
2022-08-16 22:05:00,82,98,101,79,22
2022-08-16 22:10:00,75,85,101,76,22
2022-08-16 22:15:00,71,93,100,69,22
2022-08-16 22:20:00,70,88,99,69,22
2022-08-16 22:25:00,68,89,98,67,22
2022-08-16 22:30:00,68,94,97,65,22
2022-08-16 22:35:00,66,82,96,68,22
2022-08-16 22:40:00,66,92,95,64,22
2022-08-16 22:45:00,66,86,95,65,22
2022-08-16 22:50:00,65,88,95,65,22
2022-08-16 22:55:00,77,91,93,76,22
2022-08-16 23:00:00,85,93,93,86,23
2022-08-16 23:05:00,88,93,94,90,23
2022-08-16 23:10:00,91,94,94,92,23
2022-08-16 23:15:00,92,94,95,94,23
2022-08-16 23:20:00,93,94,96,95,23
2022-08-16 23:25:00,94,94,96,96,23
2022-08-16 23:30:00,94,94,96,96,23
2022-08-16 23:35:00,95,94,97,97,23
2022-08-16 23:40:00,95,94,97,97,23
2022-08-16 23:45:00,96,94,97,98,23
2022-08-16 23:50:00,96,95,97,98,23
2022-08-16 23:55:00,96,95,98,98,23
2022-08-17 00:00:00,97,95,98,99,0
2022-08-17 00:05:00,97,95,98,99,0
2022-08-17 00:10:00,97,96,98,99,0
2022-08-17 00:15:00,97,96,98,99,0
2022-08-17 00:20:00,98,96,98,99,0
2022-08-17 00:25:00,91,97,100,91,0
2022-08-17 00:30:00,79,98,101,74,0
2022-08-17 00:35:00,72,83,101,74,0
2022-08-17 00:40:00,70,93,100,67,0
2022-08-17 00:45:00,69,87,98,67,0
2022-08-17 00:50:00,67,89,97,66,0
2022-08-17 00:55:00,67,95,97,64,0
2022-08-17 01:00:00,66,82,96,67,1
2022-08-17 01:10:00,66,94,95,63,1
2022-08-17 01:15:00,64,82,95,66,1
2022-08-17 01:20:00,75,90,93,75,1
2022-08-17 01:25:00,84,92,93,84,1
2022-08-17 01:30:00,88,93,93,89,1
2022-08-17 01:35:00,90,93,94,92,1
2022-08-17 01:40:00,91,94,95,94,1
2022-08-17 01:45:00,92,94,95,95,1
2022-08-17 01:50:00,93,94,96,95,1
2022-08-17 01:55:00,94,94,96,96,1
2022-08-17 02:00:00,94,94,97,97,2
2022-08-17 02:05:00,95,95,97,97,2
2022-08-17 02:10:00,95,95,97,97,2
2022-08-17 02:15:00,96,95,97,98,2
2022-08-17 02:20:00,96,95,98,98,2
2022-08-17 02:25:00,96,95,98,98,2
2022-08-17 02:30:00,96,95,98,98,2
2022-08-17 02:35:00,97,96,98,98,2
2022-08-17 02:40:00,97,96,98,99,2
2022-08-17 02:45:00,97,96,98,99,2
2022-08-17 02:50:00,98,96,98,99,2
2022-08-17 02:55:00,98,96,99,99,2
2022-08-17 03:00:00,91,97,99,91,3
2022-08-17 03:05:00,79,99,101,74,3
2022-08-17 03:10:00,72,82,101,73,3
2022-08-17 03:15:00,70,94,100,66,3
2022-08-17 03:20:00,69,93,99,65,3
2022-08-17 03:25:00,66,87,98,66,3
2022-08-17 03:30:00,67,94,97,63,3
2022-08-17 03:35:00,66,83,96,65,3
2022-08-17 03:40:00,64,90,96,63,3
2022-08-17 03:45:00,65,94,95,62,3
2022-08-17 03:50:00,64,82,95,65,3
2022-08-17 03:55:00,66,89,94,65,3
2022-08-17 04:00:00,79,92,93,79,4
2022-08-17 04:05:00,85,93,93,86,4
2022-08-17 04:10:00,89,94,94,90,4
2022-08-17 04:15:00,90,94,94,92,4
2022-08-17 04:20:00,91,94,95,94,4
2022-08-17 04:25:00,92,94,95,95,4
2022-08-17 04:30:00,93,94,96,95,4
2022-08-17 04:35:00,94,94,96,96,4
2022-08-17 04:40:00,95,95,97,97,4
2022-08-17 04:45:00,95,95,97,97,4
2022-08-17 04:50:00,95,95,97,98,4
2022-08-17 04:55:00,96,95,97,98,4
2022-08-17 05:00:00,96,95,98,98,5
2022-08-17 05:05:00,96,95,98,98,5
2022-08-17 05:10:00,97,95,98,99,5
2022-08-17 05:15:00,97,95,98,99,5
2022-08-17 05:20:00,97,96,98,99,5
2022-08-17 05:25:00,90,96,99,91,5
2022-08-17 05:30:00,79,97,101,75,5
2022-08-17 05:35:00,73,91,101,70,5
2022-08-17 05:40:00,69,89,100,68,5
2022-08-17 05:45:00,68,95,99,65,5
2022-08-17 05:50:00,67,82,98,68,5
2022-08-17 05:55:00,66,92,97,64,5
2022-08-17 06:00:00,66,95,96,63,6
2022-08-17 06:05:00,64,83,96,67,6
2022-08-17 06:10:00,65,93,95,63,6
2022-08-17 06:15:00,65,89,95,63,6
2022-08-17 06:20:00,63,85,95,65,6
2022-08-17 06:25:00,76,90,93,76,6
2022-08-17 06:30:00,84,92,93,85,6
2022-08-17 06:35:00,88,93,93,90,6
2022-08-17 06:40:00,90,93,94,92,6
2022-08-17 06:45:00,91,93,95,93,6
2022-08-17 06:50:00,92,93,95,95,6
2022-08-17 06:55:00,93,94,96,95,6
2022-08-17 07:00:00,93,94,96,96,7
2022-08-17 07:05:00,94,94,96,96,7
2022-08-17 07:10:00,94,94,96,97,7
2022-08-17 07:15:00,95,94,97,97,7
2022-08-17 07:20:00,95,95,97,97,7
2022-08-17 07:25:00,95,95,97,97,7
2022-08-17 07:30:00,96,95,97,98,7
2022-08-17 07:35:00,96,95,98,98,7
2022-08-17 07:40:00,96,95,98,98,7
2022-08-17 07:45:00,97,96,98,98,7
2022-08-17 07:50:00,97,96,98,99,7
2022-08-17 07:55:00,97,96,98,99,7
2022-08-17 08:00:00,98,96,98,99,8
2022-08-17 08:05:00,98,96,99,99,8
2022-08-17 08:10:00,89,97,100,89,8
2022-08-17 08:15:00,77,98,101,72,8
2022-08-17 08:20:00,72,83,101,73,8
2022-08-17 08:25:00,69,94,100,66,8
2022-08-17 08:30:00,69,92,99,66,8
2022-08-17 08:35:00,66,88,98,66,8
2022-08-17 08:40:00,67,94,97,64,8
2022-08-17 08:45:00,67,86,96,66,8
2022-08-17 08:50:00,65,90,96,64,8
2022-08-17 08:55:00,65,94,95,63,8
2022-08-17 09:00:00,64,80,95,67,9
2022-08-17 09:05:00,69,90,94,67,9
2022-08-17 09:10:00,80,92,93,80,9
2022-08-17 09:15:00,86,93,93,87,9
2022-08-17 09:20:00,89,93,94,91,9
2022-08-17 09:25:00,91,93,95,93,9
2022-08-17 09:30:00,92,93,95,94,9
2022-08-17 09:35:00,93,94,96,95,9
2022-08-17 09:40:00,93,94,96,96,9
2022-08-17 09:45:00,94,94,96,96,9
2022-08-17 09:50:00,94,94,97,97,9
2022-08-17 09:55:00,95,95,97,97,9
2022-08-17 10:00:00,95,95,97,98,10
2022-08-17 10:05:00,96,95,98,98,10
2022-08-17 10:10:00,96,95,98,98,10
2022-08-17 10:15:00,96,95,98,98,10
2022-08-17 10:20:00,97,96,98,99,10
2022-08-17 10:25:00,97,96,98,99,10
2022-08-17 10:30:00,97,96,99,99,10
2022-08-17 10:35:00,97,96,99,99,10
2022-08-17 10:40:00,83,97,101,81,10
2022-08-17 10:45:00,75,91,101,72,10
2022-08-17 10:50:00,70,89,100,70,10
2022-08-17 10:55:00,69,95,99,66,10
2022-08-17 11:00:00,67,84,98,69,11
2022-08-17 11:05:00,67,93,97,65,11
2022-08-17 11:10:00,67,90,96,65,11
2022-08-17 11:15:00,65,87,96,65,11
2022-08-17 11:20:00,66,94,95,63,11
2022-08-17 11:25:00,65,82,95,67,11
2022-08-17 11:30:00,67,90,94,67,11
2022-08-17 11:35:00,80,92,93,80,11
2022-08-17 11:40:00,86,93,93,87,11
2022-08-17 11:45:00,89,93,94,91,11
2022-08-17 11:50:00,91,94,95,93,11
2022-08-17 11:55:00,92,94,95,94,11
2022-08-17 12:00:00,93,94,96,95,12
2022-08-17 12:05:00,94,94,96,96,12
2022-08-17 12:10:00,94,94,97,96,12
2022-08-17 12:15:00,95,94,97,97,12
2022-08-17 12:20:00,95,95,97,98,12
2022-08-17 12:25:00,96,95,98,98,12
2022-08-17 12:30:00,96,95,98,98,12
2022-08-17 12:35:00,96,95,98,98,12
2022-08-17 12:40:00,96,95,98,99,12
2022-08-17 12:45:00,97,95,98,99,12
2022-08-17 12:50:00,97,95,99,99,12
2022-08-17 12:55:00,97,95,99,99,12
2022-08-17 13:00:00,89,96,100,89,13
2022-08-17 13:05:00,77,97,101,73,13
2022-08-17 13:10:00,72,85,101,75,13
2022-08-17 13:15:00,70,94,99,68,13
2022-08-17 13:20:00,69,83,98,70,13
2022-08-17 13:25:00,67,92,97,66,13
2022-08-17 13:30:00,68,87,96,67,13
2022-08-17 13:35:00,66,89,96,66,13
2022-08-17 13:40:00,66,93,95,64,13
2022-08-17 13:45:00,65,82,95,68,13
2022-08-17 13:50:00,71,91,94,71,13
2022-08-17 13:55:00,82,92,93,82,13
2022-08-17 14:00:00,87,92,94,88,14
2022-08-17 14:05:00,90,93,95,92,14
2022-08-17 14:10:00,91,93,95,94,14
2022-08-17 14:15:00,93,93,96,95,14
2022-08-17 14:20:00,93,93,97,96,14
2022-08-17 14:25:00,94,93,97,96,14
2022-08-17 14:30:00,95,94,97,97,14
2022-08-17 14:35:00,95,94,98,97,14
2022-08-17 14:40:00,96,94,98,98,14
2022-08-17 14:45:00,96,94,98,98,14
2022-08-17 14:50:00,96,95,98,98,14
2022-08-17 14:55:00,97,94,99,99,14
2022-08-17 15:00:00,97,95,99,99,15
2022-08-17 15:05:00,97,95,99,99,15
2022-08-17 15:10:00,87,96,100,87,15
2022-08-17 15:15:00,77,96,101,73,15
2022-08-17 15:20:00,72,86,100,74,15
2022-08-17 15:25:00,70,94,99,68,15
2022-08-17 15:30:00,69,82,98,72,15
2022-08-17 15:35:00,68,92,97,66,15
2022-08-17 15:40:00,68,82,96,70,15
2022-08-17 15:45:00,67,90,96,66,15
2022-08-17 15:50:00,67,87,95,66,15
2022-08-17 15:55:00,66,87,95,67,15
2022-08-17 16:00:00,77,91,94,77,16
2022-08-17 16:05:00,85,92,94,86,16
2022-08-17 16:10:00,89,92,94,90,16
2022-08-17 16:15:00,91,93,95,93,16
2022-08-17 16:20:00,92,93,96,94,16
2022-08-17 16:25:00,93,93,96,95,16
2022-08-17 16:30:00,94,93,97,96,16
2022-08-17 16:35:00,94,93,97,96,16
2022-08-17 16:40:00,95,94,97,97,16
2022-08-17 16:45:00,95,94,98,97,16
2022-08-17 16:50:00,96,94,98,98,16
2022-08-17 16:55:00,96,94,98,98,16
2022-08-17 17:00:00,96,94,98,98,17
2022-08-17 17:05:00,97,94,98,99,17
2022-08-17 17:10:00,97,95,98,99,17
2022-08-17 17:15:00,97,95,99,99,17
2022-08-17 17:20:00,97,95,99,99,17
2022-08-17 17:25:00,98,95,99,99,17
2022-08-17 17:30:00,87,96,100,87,17
2022-08-17 17:35:00,77,97,101,73,17
2022-08-17 17:40:00,72,84,100,74,17
2022-08-17 17:45:00,71,93,99,68,17
2022-08-17 17:50:00,69,82,98,72,17
2022-08-17 17:55:00,68,92,97,66,17
2022-08-17 18:00:00,68,84,96,69,18
2022-08-17 18:05:00,66,90,95,66,18
2022-08-17 18:10:00,67,89,95,65,18
2022-08-17 18:15:00,66,85,94,68,18
2022-08-17 18:20:00,79,90,93,80,18
2022-08-17 18:25:00,86,92,94,87,18
2022-08-17 18:30:00,89,93,94,91,18
2022-08-17 18:35:00,91,93,95,93,18
2022-08-17 18:40:00,92,93,96,94,18
2022-08-17 18:45:00,93,94,96,95,18
2022-08-17 18:50:00,94,94,96,96,18
2022-08-17 18:55:00,95,94,97,97,18
2022-08-17 19:00:00,95,94,97,97,19
2022-08-17 19:05:00,96,94,97,97,19
2022-08-17 19:10:00,96,94,98,98,19
2022-08-17 19:15:00,96,94,98,98,19
2022-08-17 19:20:00,96,95,98,98,19
2022-08-17 19:25:00,97,95,98,99,19
2022-08-17 19:30:00,97,95,98,99,19
2022-08-17 19:35:00,97,95,98,99,19
2022-08-17 19:40:00,97,95,98,99,19
2022-08-17 19:45:00,98,95,99,99,19
2022-08-17 19:50:00,93,96,99,94,19
2022-08-17 19:55:00,80,97,101,77,19
2022-08-17 20:00:00,74,86,100,74,20
2022-08-17 20:05:00,70,91,99,69,20
2022-08-17 20:10:00,70,90,98,67,20
2022-08-17 20:15:00,68,88,97,68,20
2022-08-17 20:20:00,68,94,96,65,20
2022-08-17 20:25:00,67,82,96,69,20
2022-08-17 20:30:00,66,92,95,64,20
2022-08-17 20:35:00,67,89,95,65,20
2022-08-17 20:40:00,68,84,94,70,20
2022-08-17 20:45:00,80,90,93,81,20
2022-08-17 20:50:00,86,92,93,88,20
2022-08-17 20:55:00,89,93,94,91,20
2022-08-17 21:00:00,91,93,94,93,21
2022-08-17 21:05:00,92,93,95,94,21
2022-08-17 21:10:00,93,93,96,95,21
2022-08-17 21:15:00,94,93,96,96,21
2022-08-17 21:20:00,94,93,96,97,21
2022-08-17 21:25:00,95,94,97,97,21
2022-08-17 21:30:00,95,94,97,97,21
2022-08-17 21:35:00,96,94,97,98,21
2022-08-17 21:40:00,96,94,97,98,21
2022-08-17 21:45:00,96,94,97,98,21
2022-08-17 21:50:00,96,95,97,98,21
2022-08-17 21:55:00,97,95,98,98,21
2022-08-17 22:00:00,97,95,98,99,22
2022-08-17 22:05:00,97,95,98,99,22
2022-08-17 22:10:00,97,95,98,99,22
2022-08-17 22:15:00,95,95,99,97,22
2022-08-17 22:20:00,94,96,99,94,22
2022-08-17 22:25:00,96,96,99,97,22
2022-08-17 22:30:00,97,96,99,99,22
2022-08-17 22:35:00,98,96,99,99,22
2022-08-17 22:40:00,83,98,100,81,22
2022-08-17 22:45:00,75,95,101,71,22
2022-08-17 22:50:00,70,87,100,71,22
2022-08-17 22:55:00,69,95,99,66,22
2022-08-17 23:00:00,68,86,98,68,23
2022-08-17 23:05:00,66,91,97,65,23
2022-08-17 23:10:00,67,95,96,64,23
2022-08-17 23:15:00,65,82,95,68,23
2022-08-17 23:20:00,65,92,95,63,23
2022-08-17 23:25:00,65,95,95,62,23
2022-08-17 23:30:00,75,82,94,72,23
2022-08-17 23:35:00,83,90,93,83,23
2022-08-17 23:40:00,88,92,93,88,23
2022-08-17 23:45:00,90,93,94,91,23
2022-08-17 23:50:00,92,93,94,93,23
2022-08-17 23:55:00,93,93,95,94,23
2022-08-18 00:00:00,93,94,95,95,0
2022-08-18 00:05:00,94,94,96,96,0
2022-08-18 00:10:00,95,94,96,96,0
2022-08-18 00:15:00,95,94,97,97,0
2022-08-18 00:20:00,96,95,97,97,0
2022-08-18 00:25:00,96,94,97,98,0
2022-08-18 00:30:00,96,95,98,98,0
2022-08-18 00:35:00,97,95,98,98,0
2022-08-18 00:40:00,97,95,98,99,0
2022-08-18 00:45:00,97,95,98,99,0
2022-08-18 00:50:00,97,95,98,99,0
2022-08-18 00:55:00,98,96,98,99,0
2022-08-18 01:00:00,98,96,98,99,1
2022-08-18 01:05:00,98,96,98,99,1
2022-08-18 01:10:00,92,97,99,91,1
2022-08-18 01:15:00,96,96,99,95,1
2022-08-18 01:20:00,97,96,99,98,1
2022-08-18 01:25:00,98,97,99,99,1
2022-08-18 01:30:00,89,98,100,88,1
2022-08-18 01:35:00,77,98,101,72,1
2022-08-18 01:40:00,72,82,101,72,1
2022-08-18 01:45:00,69,94,100,66,1
2022-08-18 01:50:00,69,96,99,65,1
2022-08-18 01:55:00,66,83,98,67,1
2022-08-18 02:00:00,66,93,97,64,2
2022-08-18 02:05:00,66,96,96,63,2
2022-08-18 02:10:00,64,85,96,65,2
2022-08-18 02:15:00,65,93,95,62,2
2022-08-18 02:20:00,65,95,95,62,2
2022-08-18 02:25:00,63,82,95,65,2
2022-08-18 02:30:00,73,90,93,72,2
2022-08-18 02:35:00,83,92,93,83,2
2022-08-18 02:40:00,87,93,94,89,2
2022-08-18 02:45:00,90,94,94,92,2
2022-08-18 02:50:00,91,94,95,94,2
2022-08-18 02:55:00,93,94,96,95,2
2022-08-18 03:00:00,93,94,96,96,3
2022-08-18 03:05:00,94,94,97,96,3
2022-08-18 03:10:00,95,94,97,97,3
2022-08-18 03:15:00,95,94,97,97,3
2022-08-18 03:20:00,96,95,98,98,3
2022-08-18 03:25:00,96,95,98,98,3
2022-08-18 03:30:00,96,95,98,98,3
2022-08-18 03:35:00,97,95,98,99,3
2022-08-18 03:40:00,97,95,98,99,3
2022-08-18 03:45:00,97,95,98,99,3
2022-08-18 03:50:00,97,95,98,99,3
2022-08-18 03:55:00,98,96,98,99,3
2022-08-18 04:00:00,98,96,98,99,4
2022-08-18 04:05:00,94,97,99,95,4
2022-08-18 04:10:00,80,98,101,76,4
2022-08-18 04:15:00,73,98,101,68,4
